order_id,order_date,customer_id,product_id,quantity,revenue,status,channel
O10739,2024-03-30,C0125,HW-GATEWAY,2,960.0,completed,web
O10740,2024-03-30,C0206,HW-CABLE,3,105.0,completed,sales_assisted
O10741,2024-03-31,C0016,SUB-PRO,1,70.95,completed,partner
O10742,2024-03-31,C0006,SVC-IMPL,4,3405.62,completed,web
O10743,2024-03-31,C0213,HW-CABLE,3,105.0,completed,web
O10744,2024-03-31,C0143,SUB-ADDON,4,118.25,completed,sales_assisted
O10745,2024-03-31,C0249,SUB-ENTERPRISE,3,1197.84,completed,partner
O10746,2024-03-31,C0183,SVC-TRAIN,3,1751.68,completed,web
O10747,2024-04-01,C0040,SUB-BASIC,3,144.62,completed,web
O10748,2024-04-01,C0170,SUB-BASIC,5,249.88,completed,partner
O10749,2024-04-01,C0158,SVC-AUDIT,3,4695.14,completed,web
O10750,2024-04-01,C0252,HW-BUNDLE,3,1965.95,completed,web
O10751,2024-04-01,C0195,SVC-TRAIN,5,2880.16,completed,sales_assisted
O10752,2024-04-01,C0120,SVC-RETAINER,3,-2051.57,refunded,sales_assisted
O10753,2024-04-01,C0199,SVC-AUDIT,1,1410.21,completed,web
O10754,2024-04-01,C0016,SUB-ADDON,4,105.78,completed,partner
O10755,2024-04-01,C0143,SUB-ADDON,1,25.07,completed,web
O10756,2024-04-01,C0278,SUB-PRO,4,524.87,completed,web
O10757,2024-04-02,C0046,HW-SENSOR,3,643.08,completed,partner
O10758,2024-04-02,C0265,SUB-BASIC,3,141.41,completed,partner
O10759,2024-04-02,C0009,SUB-BASIC,1,48.63,completed,partner
O10760,2024-04-02,C0033,SUB-PRO,2,262.01,completed,web
O10761,2024-04-02,C0048,HW-SENSOR,4,795.15,completed,partner
O10762,2024-04-02,C0255,HW-SENSOR,3,686.54,completed,partner
O10763,2024-04-02,C0147,HW-SENSOR,2,461.69,completed,web
O10764,2024-04-02,C0252,SVC-AUDIT,3,4642.76,completed,sales_assisted
O10765,2024-04-02,C0268,SUB-PRO,3,368.45,completed,web
O10766,2024-04-02,C0209,SUB-ENTERPRISE,1,395.75,completed,web
O10767,2024-04-03,C0263,SUB-BASIC,4,181.61,completed,web
O10768,2024-04-03,C0183,SUB-ADDON,1,28.65,completed,web
O10769,2024-04-03,C0012,HW-CABLE,3,98.45,completed,sales_assisted
O10770,2024-04-03,C0210,HW-CABLE,1,36.1,completed,web
O10771,2024-04-03,C0126,SVC-TRAIN,4,2355.72,completed,web
O10772,2024-04-03,C0135,HW-GATEWAY,4,-1109.95,refunded,web
O10773,2024-04-03,C0138,HW-BUNDLE,5,3717.63,completed,web
O10774,2024-04-03,C0105,HW-SENSOR,4,845.78,completed,partner
O10775,2024-04-03,C0106,SUB-PRO,4,513.5,completed,sales_assisted
O10776,2024-04-03,C0155,HW-GATEWAY,3,1488.61,completed,web
O10777,2024-04-03,C0278,SVC-IMPL,1,853.78,completed,sales_assisted
O10778,2024-04-03,C0162,HW-CABLE,3,106.8,completed,web
O10779,2024-04-04,C0059,SVC-AUDIT,5,6637.51,completed,web
O10780,2024-04-04,C0126,HW-CABLE,5,170.25,completed,sales_assisted
O10781,2024-04-04,C0269,SUB-PRO,1,111.24,completed,web
O10782,2024-04-04,C0102,HW-GATEWAY,2,902.28,completed,sales_assisted
O10783,2024-04-04,C0277,HW-BUNDLE,1,739.35,completed,partner
O10784,2024-04-04,C0080,SVC-RETAINER,3,3070.15,completed,web
O10785,2024-04-04,C0054,HW-CABLE,2,71.72,completed,web
O10786,2024-04-04,C0276,HW-GATEWAY,3,1505.15,completed,sales_assisted
O10787,2024-04-04,C0005,HW-CABLE,4,120.88,completed,web
O10788,2024-04-04,C0192,SUB-BASIC,3,144.22,completed,sales_assisted
O10789,2024-04-04,C0170,SVC-TRAIN,3,1855.93,completed,web
O10790,2024-04-04,C0021,SUB-PRO,2,229.4,completed,web
O10791,2024-04-05,C0254,SUB-ADDON,1,27.73,completed,web
O10792,2024-04-05,C0025,SUB-ENTERPRISE,1,376.27,completed,web
O10793,2024-04-05,C0061,HW-GATEWAY,4,1740.72,completed,sales_assisted
O10794,2024-04-05,C0197,SUB-ENTERPRISE,3,1118.7,completed,sales_assisted
O10795,2024-04-05,C0176,SUB-PRO,3,365.99,completed,partner
O10796,2024-04-05,C0048,SUB-ADDON,2,49.79,completed,partner
O10797,2024-04-05,C0236,HW-GATEWAY,3,1226.12,completed,sales_assisted
O10798,2024-04-05,C0172,HW-GATEWAY,1,494.07,completed,partner
O10799,2024-04-05,C0088,SVC-IMPL,3,2621.56,completed,web
O10800,2024-04-05,C0262,HW-BUNDLE,1,725.98,completed,web
O10801,2024-04-06,C0196,SUB-ADDON,3,83.22,completed,web
O10802,2024-04-06,C0106,SVC-TRAIN,1,-284.29,refunded,sales_assisted
O10803,2024-04-06,C0251,SUB-PRO,2,267.8,completed,web
O10804,2024-04-06,C0133,HW-BUNDLE,2,-1173.86,refunded,partner
O10805,2024-04-06,C0132,SUB-PRO,4,526.7,completed,sales_assisted
O10806,2024-04-06,C0154,HW-SENSOR,1,189.59,completed,sales_assisted
O10807,2024-04-07,C0226,HW-CABLE,1,35.63,completed,web
O10808,2024-04-07,C0232,SVC-RETAINER,5,5181.14,completed,sales_assisted
O10809,2024-04-07,C0105,SUB-BASIC,2,83.79,completed,sales_assisted
O10810,2024-04-07,C0014,HW-GATEWAY,1,419.96,completed,web
O10811,2024-04-07,C0072,SUB-ADDON,2,58.19,completed,web
O10812,2024-04-07,C0035,SUB-PRO,5,571.84,completed,sales_assisted
O10813,2024-04-07,C0186,SVC-TRAIN,3,1927.21,completed,web
O10814,2024-04-08,C0025,HW-BUNDLE,4,2695.67,completed,sales_assisted
O10815,2024-04-08,C0172,SVC-RETAINER,5,5993.64,completed,web
O10816,2024-04-08,C0277,SVC-IMPL,3,2528.26,completed,web
O10817,2024-04-08,C0081,SVC-RETAINER,3,3179.26,completed,web
O10818,2024-04-08,C0196,SVC-RETAINER,4,-3523.51,refunded,web
O10819,2024-04-08,C0098,SVC-RETAINER,2,2266.37,completed,partner
O10820,2024-04-08,C0267,SUB-ADDON,3,86.48,completed,web
O10821,2024-04-08,C0150,HW-SENSOR,4,839.33,completed,web
O10822,2024-04-08,C0055,HW-GATEWAY,4,1922.5,completed,sales_assisted
O10823,2024-04-08,C0153,HW-GATEWAY,4,-1081.91,refunded,web
O10824,2024-04-08,C0070,SUB-BASIC,3,135.99,completed,web
O10825,2024-04-08,C0199,HW-GATEWAY,2,826.04,completed,web
O10826,2024-04-09,C0205,SUB-ENTERPRISE,4,-612.96,refunded,web
O10827,2024-04-09,C0029,SUB-BASIC,4,190.65,completed,sales_assisted
O10828,2024-04-09,C0268,HW-BUNDLE,2,1331.02,completed,web
O10829,2024-04-09,C0193,HW-SENSOR,5,1133.43,completed,web
O10830,2024-04-09,C0271,SVC-IMPL,3,2601.37,completed,web
O10831,2024-04-09,C0125,SVC-IMPL,2,1544.71,completed,partner
O10832,2024-04-09,C0084,HW-CABLE,5,152.59,completed,web
O10833,2024-04-09,C0017,HW-SENSOR,2,375.78,completed,partner
O10834,2024-04-09,C0034,HW-CABLE,4,137.49,completed,web
O10835,2024-04-09,C0072,SUB-ADDON,4,99.64,completed,web
O10836,2024-04-09,C0045,SVC-RETAINER,3,3295.56,completed,web
O10837,2024-04-10,C0021,SUB-BASIC,1,48.1,completed,web
O10838,2024-04-10,C0046,SUB-BASIC,5,240.0,completed,web
O10839,2024-04-10,C0125,SUB-BASIC,4,187.62,completed,sales_assisted
O10840,2024-04-10,C0029,HW-CABLE,3,102.6,completed,web
O10841,2024-04-10,C0050,SVC-TRAIN,5,2944.63,completed,web
O10842,2024-04-10,C0025,SUB-ENTERPRISE,4,1524.16,completed,partner
O10843,2024-04-10,C0061,SVC-IMPL,1,813.85,completed,web
O10844,2024-04-10,C0041,HW-BUNDLE,2,-1013.67,refunded,sales_assisted
O10845,2024-04-10,C0265,SVC-TRAIN,3,1708.45,completed,web
O10846,2024-04-10,C0247,SUB-BASIC,2,89.6,completed,web
O10847,2024-04-10,C0241,SUB-ADDON,5,126.79,completed,web
O10848,2024-04-10,C0232,SVC-RETAINER,5,6015.82,completed,web
O10849,2024-04-11,C0095,SVC-IMPL,5,4590.51,completed,sales_assisted
O10850,2024-04-11,C0102,SVC-AUDIT,4,5917.67,completed,sales_assisted
O10851,2024-04-11,C0154,SUB-ADDON,4,113.77,completed,web
O10852,2024-04-11,C0276,SUB-PRO,1,126.84,completed,web
O10853,2024-04-11,C0066,SVC-TRAIN,5,2781.76,completed,web
O10854,2024-04-11,C0061,HW-SENSOR,2,398.19,completed,web
O10855,2024-04-11,C0225,HW-BUNDLE,3,1944.22,completed,web
O10856,2024-04-11,C0071,SVC-RETAINER,4,4320.36,completed,sales_assisted
O10857,2024-04-11,C0265,SVC-AUDIT,2,2972.24,completed,web
O10858,2024-04-11,C0267,SUB-BASIC,2,99.25,completed,sales_assisted
O10859,2024-04-12,C0227,SUB-PRO,1,123.94,completed,web
O10860,2024-04-12,C0054,HW-SENSOR,5,1015.12,completed,web
O10861,2024-04-12,C0217,SVC-RETAINER,5,5194.88,completed,web
O10862,2024-04-12,C0077,HW-CABLE,4,142.8,completed,sales_assisted
O10863,2024-04-12,C0248,SUB-ENTERPRISE,4,1518.04,completed,sales_assisted
O10864,2024-04-12,C0212,SVC-IMPL,5,4272.06,completed,web
O10865,2024-04-12,C0118,SUB-ENTERPRISE,2,834.4,completed,web
O10866,2024-04-12,C0007,SVC-AUDIT,1,1461.93,completed,partner
O10867,2024-04-12,C0134,HW-BUNDLE,4,2969.95,completed,partner
O10868,2024-04-12,C0169,HW-CABLE,4,146.25,completed,web
O10869,2024-04-12,C0190,HW-GATEWAY,4,1811.34,completed,web
O10870,2024-04-12,C0260,HW-SENSOR,3,619.95,completed,web
O10871,2024-04-13,C0179,SVC-RETAINER,4,4943.62,completed,sales_assisted
O10872,2024-04-13,C0113,SVC-AUDIT,5,6871.38,completed,web
O10873,2024-04-13,C0028,HW-CABLE,1,32.03,completed,sales_assisted
O10874,2024-04-13,C0238,HW-BUNDLE,1,688.55,completed,web
O10875,2024-04-13,C0269,HW-SENSOR,3,561.12,completed,web
O10876,2024-04-13,C0241,HW-GATEWAY,2,1007.0,completed,web
O10877,2024-04-13,C0160,SVC-RETAINER,5,6113.3,completed,web
O10878,2024-04-14,C0127,SUB-ENTERPRISE,4,1634.33,completed,web
O10879,2024-04-14,C0054,SVC-TRAIN,3,1718.21,completed,partner
O10880,2024-04-14,C0050,HW-GATEWAY,1,463.61,completed,sales_assisted
O10881,2024-04-14,C0032,SUB-ADDON,2,59.45,completed,web
O10882,2024-04-14,C0202,HW-BUNDLE,5,3398.43,completed,web
O10883,2024-04-14,C0221,SUB-PRO,1,113.07,completed,partner
O10884,2024-04-14,C0038,SUB-ENTERPRISE,5,1999.02,completed,partner
O10885,2024-04-15,C0215,SUB-ENTERPRISE,1,375.31,completed,sales_assisted
O10886,2024-04-15,C0048,SVC-IMPL,3,2427.06,completed,partner
O10887,2024-04-15,C0133,SVC-IMPL,2,1674.08,completed,web
O10888,2024-04-15,C0221,SVC-RETAINER,4,5018.41,completed,web
O10889,2024-04-15,C0035,SVC-AUDIT,2,2728.16,completed,web
O10890,2024-04-15,C0064,SUB-ENTERPRISE,1,366.79,completed,web
O10891,2024-04-15,C0002,HW-CABLE,3,101.16,completed,web
O10892,2024-04-15,C0078,SVC-RETAINER,3,3424.76,completed,web
O10893,2024-04-15,C0010,SUB-ENTERPRISE,4,1552.09,completed,web
O10894,2024-04-15,C0049,HW-CABLE,5,157.82,completed,web
O10895,2024-04-16,C0020,HW-BUNDLE,5,3444.95,completed,partner
O10896,2024-04-16,C0191,HW-SENSOR,4,756.72,completed,sales_assisted
O10897,2024-04-16,C0162,SVC-IMPL,2,1611.23,completed,web
O10898,2024-04-16,C0050,SUB-BASIC,2,91.99,completed,partner
O10899,2024-04-16,C0136,SVC-RETAINER,1,1067.2,completed,web
O10900,2024-04-16,C0062,SVC-TRAIN,5,3116.68,completed,partner
O10901,2024-04-16,C0093,SVC-RETAINER,1,1243.71,completed,web
O10902,2024-04-16,C0272,SUB-PRO,5,604.8,completed,sales_assisted
O10903,2024-04-16,C0235,SVC-TRAIN,3,1741.09,completed,sales_assisted
O10904,2024-04-16,C0198,SUB-BASIC,4,-81.93,refunded,web
O10905,2024-04-17,C0198,HW-CABLE,4,137.35,completed,partner
O10906,2024-04-17,C0018,SUB-BASIC,5,236.93,completed,partner
O10907,2024-04-17,C0190,HW-GATEWAY,4,1684.54,completed,web
O10908,2024-04-17,C0098,SUB-BASIC,1,44.34,completed,web
O10909,2024-04-17,C0149,SUB-ADDON,5,137.15,completed,sales_assisted
O10910,2024-04-17,C0024,SUB-BASIC,3,131.09,completed,web
O10911,2024-04-17,C0242,HW-SENSOR,5,1024.89,completed,web
O10912,2024-04-17,C0226,HW-SENSOR,3,629.31,completed,web
O10913,2024-04-17,C0217,SVC-IMPL,4,3071.46,completed,web
O10914,2024-04-17,C0249,SUB-PRO,3,371.7,completed,web
O10915,2024-04-18,C0205,SUB-ENTERPRISE,4,1487.88,completed,web
O10916,2024-04-18,C0044,SVC-AUDIT,5,7738.46,completed,web
O10917,2024-04-18,C0056,SVC-IMPL,4,3592.91,completed,sales_assisted
O10918,2024-04-18,C0114,SVC-IMPL,3,2361.4,completed,partner
O10919,2024-04-18,C0075,SUB-ENTERPRISE,3,1083.27,completed,web
O10920,2024-04-18,C0184,HW-SENSOR,3,647.58,completed,sales_assisted
O10921,2024-04-18,C0233,SUB-ENTERPRISE,2,795.03,completed,web
O10922,2024-04-18,C0101,HW-BUNDLE,1,706.96,completed,web
O10923,2024-04-18,C0244,HW-GATEWAY,2,913.04,completed,web
O10924,2024-04-18,C0176,HW-CABLE,5,,completed,web
O10925,2024-04-18,C0265,SUB-PRO,3,378.12,completed,web
O10926,2024-04-19,C0270,SVC-AUDIT,3,4292.38,completed,web
O10927,2024-04-19,C0209,SVC-TRAIN,2,1199.5,completed,sales_assisted
O10928,2024-04-19,C0180,SUB-ADDON,4,106.49,completed,sales_assisted
O10929,2024-04-19,C0188,SVC-IMPL,1,835.89,completed,web
O10930,2024-04-19,C0004,HW-GATEWAY,2,900.88,completed,sales_assisted
O10931,2024-04-19,C0149,SUB-BASIC,1,46.61,completed,sales_assisted
O10932,2024-04-19,C0003,SVC-AUDIT,3,4084.64,completed,partner
O10933,2024-04-19,C0189,SVC-TRAIN,5,3334.13,completed,sales_assisted
O10934,2024-04-19,C0054,SVC-IMPL,2,1573.41,completed,web
O10935,2024-04-19,C0015,SVC-AUDIT,5,7597.35,completed,sales_assisted
O10936,2024-04-19,C0213,HW-CABLE,5,163.03,completed,web
O10937,2024-04-20,C0129,SUB-BASIC,5,231.49,completed,web
O10938,2024-04-20,C0019,SUB-PRO,2,234.09,completed,sales_assisted
O10939,2024-04-20,C0115,SVC-TRAIN,4,2340.47,completed,web
O10940,2024-04-20,C0102,HW-BUNDLE,5,3661.25,completed,partner
O10941,2024-04-20,C0007,SVC-RETAINER,1,1162.85,completed,web
O10942,2024-04-20,C0174,SVC-IMPL,1,905.96,completed,sales_assisted
O10943,2024-04-20,C0041,SVC-IMPL,2,1797.06,completed,partner
O10944,2024-04-20,C0265,SVC-AUDIT,5,7663.01,completed,web
O10945,2024-04-21,C0074,SUB-ADDON,2,51.15,completed,web
O10946,2024-04-21,C0252,HW-GATEWAY,2,817.77,completed,web
O10947,2024-04-21,C0247,SVC-TRAIN,4,2535.86,completed,web
O10948,2024-04-21,C0215,SVC-AUDIT,5,7248.25,completed,web
O10949,2024-04-21,C0063,SUB-PRO,4,532.93,completed,web
O10950,2024-04-21,C0141,SVC-IMPL,2,1587.82,completed,web
O10951,2024-04-22,C0280,SVC-IMPL,1,930.49,completed,web
O10952,2024-04-22,C0177,SVC-TRAIN,2,1197.39,completed,web
O10953,2024-04-22,C0157,SUB-ADDON,1,27.38,completed,sales_assisted
O10954,2024-04-22,C0042,SVC-TRAIN,3,1956.58,completed,web
O10955,2024-04-22,C0135,SVC-IMPL,3,2712.97,completed,sales_assisted
O10956,2024-04-22,C0135,HW-GATEWAY,2,918.1,completed,sales_assisted
O10957,2024-04-22,C0164,SVC-IMPL,1,817.43,completed,web
O10958,2024-04-22,C0261,SUB-ADDON,5,149.91,completed,partner
O10959,2024-04-22,C0021,SVC-AUDIT,4,5862.01,completed,web
O10960,2024-04-22,C0257,SVC-TRAIN,4,-2025.37,refunded,web
O10961,2024-04-22,C0265,HW-GATEWAY,3,1401.12,completed,partner
O10962,2024-04-23,C0057,HW-GATEWAY,5,2406.24,completed,web
O10963,2024-04-23,C0237,HW-GATEWAY,3,1294.79,completed,web
O10964,2024-04-23,C0077,SVC-AUDIT,5,6613.68,completed,web
O10965,2024-04-23,C0104,HW-GATEWAY,3,1258.64,completed,web
O10966,2024-04-23,C0022,HW-GATEWAY,3,1382.29,completed,web
O10967,2024-04-23,C0223,HW-GATEWAY,4,1747.99,completed,partner
O10968,2024-04-23,C0123,SVC-AUDIT,3,4386.22,completed,web
O10969,2024-04-23,C0021,SUB-ADDON,2,53.29,completed,web
O10970,2024-04-23,C0096,HW-SENSOR,5,984.13,completed,web
O10971,2024-04-23,C0123,SUB-PRO,5,570.76,completed,web
O10972,2024-04-23,C0039,HW-CABLE,1,36.28,completed,sales_assisted
O10973,2024-04-23,C0014,SUB-ADDON,4,105.34,completed,sales_assisted
O10974,2024-04-24,C0210,SUB-ADDON,3,91.26,completed,sales_assisted
O10975,2024-04-24,C0046,SUB-PRO,4,524.04,completed,sales_assisted
O10976,2024-04-24,C0275,SVC-RETAINER,4,4669.83,completed,web
O10977,2024-04-24,C0273,HW-GATEWAY,1,435.66,completed,sales_assisted
O10978,2024-04-24,C0098,SUB-ADDON,3,87.06,completed,web
O10979,2024-04-24,C0189,SUB-PRO,5,625.84,completed,web
O10980,2024-04-24,C0030,SVC-AUDIT,4,5468.2,completed,sales_assisted
O10981,2024-04-24,C0238,HW-GATEWAY,3,1236.06,completed,web
O10982,2024-04-24,C0216,SVC-AUDIT,3,4094.68,completed,web
O10983,2024-04-24,C0191,HW-GATEWAY,3,1475.86,completed,web
O10984,2024-04-24,C0266,SUB-BASIC,5,249.55,completed,sales_assisted
O10985,2024-04-24,C0233,SVC-IMPL,2,1864.59,completed,sales_assisted
O10986,2024-04-25,C0150,HW-CABLE,3,108.03,completed,sales_assisted
O10987,2024-04-25,C0067,HW-CABLE,5,156.36,completed,web
O10988,2024-04-25,C0201,SUB-ADDON,2,56.14,completed,web
O10989,2024-04-25,C0131,HW-GATEWAY,3,1260.19,completed,sales_assisted
O10990,2024-04-25,C0231,SUB-ADDON,4,107.1,completed,web
O10991,2024-04-25,C0026,SUB-ENTERPRISE,4,1556.32,completed,web
O10992,2024-04-25,C0254,SVC-AUDIT,1,1289.55,completed,web
O10993,2024-04-25,C0110,HW-CABLE,5,171.78,completed,web
O10994,2024-04-25,C0016,SUB-ENTERPRISE,4,1373.93,completed,web
O10995,2024-04-25,C0005,HW-GATEWAY,3,1388.88,completed,sales_assisted
O10996,2024-04-26,C0231,SUB-ENTERPRISE,1,409.4,completed,web
O10997,2024-04-26,C0127,SUB-ADDON,2,58.04,completed,web
O10998,2024-04-26,C0228,SUB-ADDON,5,136.57,completed,web
O10999,2024-04-26,C0142,SVC-IMPL,1,932.38,completed,web
O11000,2024-04-26,C0248,SVC-IMPL,5,4691.42,completed,web
O11001,2024-04-26,C0103,HW-BUNDLE,3,2081.3,completed,web
O11002,2024-04-26,C0028,HW-SENSOR,3,635.03,completed,web
O11003,2024-04-26,C0081,SVC-TRAIN,3,1829.99,completed,web
O11004,2024-04-26,C0205,SVC-RETAINER,1,1212.06,completed,web
O11005,2024-04-26,C0155,SUB-BASIC,3,145.9,completed,web
O11006,2024-04-26,C0022,HW-SENSOR,4,847.41,completed,web
O11007,2024-04-26,C0137,HW-SENSOR,2,396.99,completed,sales_assisted
O11008,2024-04-27,C0167,SUB-ADDON,2,50.49,completed,web
O11009,2024-04-27,C0025,SVC-AUDIT,2,3032.42,completed,partner
O11010,2024-04-27,C0185,SVC-TRAIN,4,2429.91,completed,web
O11011,2024-04-27,C0088,HW-SENSOR,2,387.63,completed,web
O11012,2024-04-27,C0213,SUB-BASIC,1,44.86,completed,partner
O11013,2024-04-27,C0196,HW-GATEWAY,3,1476.07,completed,partner
O11014,2024-04-28,C0166,SVC-TRAIN,5,3137.77,completed,web
O11015,2024-04-28,C0167,SUB-ENTERPRISE,4,1662.26,completed,partner
O11016,2024-04-28,C0084,SVC-AUDIT,5,6543.43,completed,sales_assisted
O11017,2024-04-28,C0103,HW-GATEWAY,2,932.82,completed,web
O11018,2024-04-28,C0084,SVC-TRAIN,2,1303.22,completed,partner
O11019,2024-04-28,C0139,HW-SENSOR,2,397.08,completed,sales_assisted
O11020,2024-04-28,C0155,HW-SENSOR,4,-628.96,refunded,partner
O11021,2024-04-28,C0208,SVC-AUDIT,2,2660.36,completed,web
O11022,2024-04-29,C0130,SUB-BASIC,2,95.81,completed,web
O11023,2024-04-29,C0123,SVC-AUDIT,1,1397.07,completed,web
O11024,2024-04-29,C0181,SVC-IMPL,4,3681.95,completed,web
O11025,2024-04-29,C0222,SVC-RETAINER,5,6205.48,completed,web
O11026,2024-04-29,C0092,SVC-IMPL,4,3594.65,completed,web
O11027,2024-04-29,C0204,SUB-PRO,2,255.17,completed,sales_assisted
O11028,2024-04-29,C0185,HW-CABLE,2,64.26,completed,partner
O11029,2024-04-29,C0189,HW-SENSOR,5,950.27,completed,sales_assisted
O11030,2024-04-29,C0034,HW-BUNDLE,4,2672.27,completed,sales_assisted
O11031,2024-04-29,C0115,HW-SENSOR,4,907.17,completed,sales_assisted
O11032,2024-04-29,C0202,SVC-IMPL,3,2491.42,completed,sales_assisted
O11033,2024-04-29,C0193,SVC-AUDIT,5,7725.28,completed,partner
O11034,2024-04-30,C0025,HW-SENSOR,2,446.88,completed,web
O11035,2024-04-30,C0020,HW-GATEWAY,5,2054.51,completed,sales_assisted
O11036,2024-04-30,C0032,SVC-TRAIN,2,1292.61,completed,sales_assisted
O11037,2024-04-30,C0254,SUB-PRO,2,255.25,completed,web
O11038,2024-04-30,C0092,SVC-AUDIT,1,1300.8,completed,web
O11039,2024-04-30,C0195,HW-SENSOR,5,1058.61,completed,partner
O11040,2024-04-30,C0107,SVC-RETAINER,1,1118.79,completed,web
O11041,2024-04-30,C0205,SUB-PRO,4,442.81,completed,web
O11042,2024-04-30,C0171,HW-GATEWAY,4,1844.26,completed,web
O11043,2024-04-30,C0129,HW-SENSOR,1,196.97,completed,web
O11044,2024-05-01,C0082,SVC-IMPL,2,1597.94,completed,web
O11045,2024-05-01,C0075,SUB-ENTERPRISE,1,350.94,completed,web
O11046,2024-05-01,C0245,HW-CABLE,3,-101.46,refunded,sales_assisted
O11047,2024-05-01,C0100,SVC-TRAIN,2,1346.24,completed,web
O11048,2024-05-01,C0268,SVC-RETAINER,3,3533.78,completed,sales_assisted
O11049,2024-05-01,C0012,SVC-TRAIN,3,1737.13,completed,web
O11050,2024-05-01,C0185,SUB-ENTERPRISE,1,403.94,completed,sales_assisted
O11051,2024-05-01,C0176,SUB-BASIC,3,149.25,completed,web
O11052,2024-05-01,C0026,SUB-ENTERPRISE,3,1018.85,completed,sales_assisted
O11053,2024-05-01,C0223,SUB-ADDON,5,138.63,completed,sales_assisted
O11054,2024-05-02,C0086,HW-CABLE,1,34.55,completed,web
O11055,2024-05-02,C0189,SUB-PRO,4,444.3,completed,sales_assisted
O11056,2024-05-02,C0083,SUB-BASIC,5,212.98,completed,web
O11057,2024-05-02,C0073,HW-GATEWAY,5,2139.71,completed,web
O11058,2024-05-02,C0198,SUB-BASIC,1,47.27,completed,web
O11059,2024-05-02,C0005,HW-CABLE,1,32.2,completed,partner
O11060,2024-05-02,C0231,HW-GATEWAY,4,1686.98,completed,sales_assisted
O11061,2024-05-02,C0060,SVC-AUDIT,2,2947.94,completed,web
O11062,2024-05-02,C0129,SVC-TRAIN,2,1355.72,completed,web
O11063,2024-05-02,C0180,SVC-TRAIN,2,1149.51,completed,web
O11064,2024-05-02,C0119,HW-BUNDLE,2,1383.76,completed,web
O11065,2024-05-02,C0033,SUB-ADDON,4,112.32,completed,web
O11066,2024-05-03,C0071,HW-BUNDLE,2,1308.05,completed,web
O11067,2024-05-03,C0107,HW-GATEWAY,3,1388.22,completed,web
O11068,2024-05-03,C0057,SVC-TRAIN,3,1920.17,completed,partner
O11069,2024-05-03,C0135,SVC-TRAIN,1,676.59,completed,web
O11070,2024-05-03,C0072,SUB-ENTERPRISE,5,1902.76,completed,sales_assisted
O11071,2024-05-03,C0024,SUB-ADDON,3,84.51,completed,web
O11072,2024-05-03,C0075,HW-GATEWAY,5,2303.82,completed,sales_assisted
O11073,2024-05-03,C0247,SUB-BASIC,3,153.51,completed,sales_assisted
O11074,2024-05-03,C0124,SVC-RETAINER,3,,completed,web
O11075,2024-05-03,C0134,HW-SENSOR,2,451.35,completed,web
O11076,2024-05-04,C0184,HW-GATEWAY,2,994.45,completed,web
O11077,2024-05-04,C0169,SVC-RETAINER,1,1243.86,completed,sales_assisted
O11078,2024-05-04,C0194,SVC-IMPL,4,3693.05,completed,web
O11079,2024-05-04,C0214,SVC-RETAINER,3,3681.16,completed,web
O11080,2024-05-04,C0216,SVC-AUDIT,3,4590.62,completed,sales_assisted
O11081,2024-05-04,C0059,HW-GATEWAY,2,878.27,completed,sales_assisted
O11082,2024-05-04,C0277,SUB-ADDON,2,52.72,completed,sales_assisted
O11083,2024-05-05,C0033,HW-CABLE,4,-100.43,refunded,sales_assisted
O11084,2024-05-05,C0269,HW-SENSOR,5,1026.02,completed,web
O11085,2024-05-05,C0273,SVC-RETAINER,3,3706.04,completed,web
O11086,2024-05-05,C0031,HW-SENSOR,3,568.6,completed,web
O11087,2024-05-05,C0019,HW-BUNDLE,4,2976.53,completed,sales_assisted
O11088,2024-05-05,C0211,SUB-BASIC,4,175.49,completed,sales_assisted
O11089,2024-05-05,C0082,SVC-TRAIN,5,3050.39,completed,sales_assisted
O11090,2024-05-06,C0121,SVC-IMPL,5,,completed,sales_assisted
O11091,2024-05-06,C0219,HW-SENSOR,1,200.36,completed,web
O11092,2024-05-06,C0213,SUB-ENTERPRISE,1,348.18,completed,web
O11093,2024-05-06,C0252,SUB-BASIC,4,168.49,completed,web
O11094,2024-05-06,C0212,SUB-PRO,4,477.36,completed,web
O11095,2024-05-06,C0019,SVC-IMPL,3,2338.88,completed,web
O11096,2024-05-06,C0255,HW-GATEWAY,1,464.71,completed,web
O11097,2024-05-06,C0027,SUB-BASIC,2,101.17,completed,web
O11098,2024-05-06,C0219,SVC-AUDIT,4,5118.48,completed,web
O11099,2024-05-06,C0047,HW-CABLE,2,69.24,completed,partner
O11100,2024-05-07,C0152,SVC-AUDIT,5,7297.78,completed,web
O11101,2024-05-07,C0101,HW-GATEWAY,2,989.53,completed,sales_assisted
O11102,2024-05-07,C0179,SUB-ENTERPRISE,4,1474.72,completed,web
O11103,2024-05-07,C0086,SVC-TRAIN,4,-1073.25,refunded,web
O11104,2024-05-07,C0136,HW-SENSOR,4,905.0,completed,web
O11105,2024-05-07,C0104,SVC-RETAINER,3,3599.62,completed,web
O11106,2024-05-07,C0248,SUB-ENTERPRISE,5,2036.53,completed,sales_assisted
O11107,2024-05-07,C0045,SUB-BASIC,5,245.42,completed,web
O11108,2024-05-07,C0148,SVC-TRAIN,5,3308.05,completed,sales_assisted
O11109,2024-05-07,C0060,HW-GATEWAY,5,2511.84,completed,web
O11110,2024-05-07,C0060,SVC-RETAINER,1,1218.3,completed,web
